TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025,NU_NOTA_REDACAO
2,M,1,1,1,2,0,2,1.0,0,4102901.0,41.0,PR,2.0,1.0,1.0,4128203,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,529.6,570.3,549.1,682.2,0,1.0,E,B,A,A,4,F,A,B,D,B,A,B,B,A,A,B,A,A,B,A,A,C,A,B,B,605.38293
13,M,0,5,1,1,16,1,,0,,,,,,,4101903,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,581.3,610.5,624.4,624.0,0,1.0,C,E,C,D,6,F,A,B,D,B,A,B,A,B,A,A,A,B,B,A,A,D,A,B,B,605.38293
4,M,1,3,1,1,2,1,,0,,,,,,,4105805,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,587.4,570.6,579.2,646.8,0,1.0,D,E,C,B,3,E,A,B,C,A,A,B,A,B,A,B,A,A,C,A,A,C,A,B,B,605.38293
5,F,1,1,1,1,3,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,621.7,681.7,701.6,580.0,0,1.0,E,F,D,B,2,B,A,B,C,A,A,B,B,B,A,A,A,A,A,A,A,C,A,B,B,605.38293
13,M,2,3,1,1,16,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,487.8,646.1,639.8,663.0,1,1.0,E,C,C,B,3,I,A,C,D,C,A,B,A,B,A,B,A,B,C,B,A,C,A,C,B,605.38293
12,M,1,1,1,1,0,1,,0,,,,,,,4104808,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,418.3,503.5,447.2,511.6,0,1.0,C,C,B,B,2,D,A,B,C,A,A,B,A,B,A,B,A,B,B,A,A,C,A,A,B,605.38293
3,F,1,1,1,1,1,1,,0,,,,,,,4121406,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,461.9,585.7,598.4,740.3,0,1.0,D,F,C,D,4,G,A,D,D,B,B,B,A,B,A,B,A,A,C,A,A,E,B,D,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,,,,,,,4104808,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,475.5,551.2,589.5,521.8,0,1.0,G,G,E,D,2,E,A,B,D,A,A,B,A,B,A,B,A,B,C,A,B,C,B,B,B,605.38293
2,M,0,1,1,2,0,3,1.0,0,,,,,,,4101408,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,539.9,543.6,537.1,609.6,0,1.0,G,F,E,E,3,E,A,C,C,B,B,B,B,B,B,B,A,B,C,A,A,D,B,B,B,605.38293
13,M,1,3,1,1,0,1,,0,,,,,,,4109807,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,396.0,557.2,481.1,509.5,1,1.0,H,C,F,F,2,B,A,B,C,A,A,B,A,A,A,B,A,A,B,B,A,B,A,A,A,605.38293
6,M,1,2,1,1,3,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,467.1,627.6,611.8,399.3,1,1.0,E,G,D,D,3,C,A,B,D,A,A,B,B,B,A,A,A,A,B,A,B,D,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4127700,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,480.7,542.7,504.7,421.1,0,1.0,E,D,D,B,5,H,A,B,D,C,A,C,B,B,A,B,A,A,C,A,A,E,A,A,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,492.5,533.6,500.2,522.9,1,1.0,F,E,D,B,4,C,A,B,C,A,A,B,B,B,B,B,A,B,C,A,B,E,A,C,B,605.38293
2,M,1,3,1,2,0,2,1.0,0,4117107.0,41.0,PR,2.0,1.0,1.0,4113502,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,387.8,464.2,457.3,539.4,0,1.0,E,D,C,B,4,G,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,D,A,C,B,605.38293
4,M,1,1,1,1,2,1,,0,,,,,,,4106902,41,PR,0,1,1,0,,1055.0,1065.0,,,378.9,359.8,,1,1.0,H,H,F,F,4,D,A,B,C,B,B,B,B,B,B,B,A,A,B,A,A,C,A,A,B,605.38293
11,F,2,2,1,1,9,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,519.3,560.9,571.0,613.6,1,1.0,D,D,C,B,1,C,A,B,C,A,A,B,B,B,A,A,A,B,A,A,A,B,A,A,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,486.9,518.1,576.6,570.3,0,1.0,C,C,C,B,6,C,A,B,D,B,A,B,B,B,A,B,A,B,B,A,A,D,B,A,B,605.38293
2,F,1,1,1,2,0,3,1.0,0,4125506.0,41.0,PR,4.0,1.0,1.0,4125506,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,479.2,504.6,585.3,526.4,0,1.0,E,E,C,C,3,H,A,C,C,B,A,B,B,B,A,B,A,B,C,B,B,D,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,,,,,,,4104204,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,443.1,495.0,481.5,511.9,1,1.0,D,G,F,D,4,G,A,B,D,B,B,B,A,B,A,B,A,B,B,A,B,D,A,B,B,605.38293
17,F,3,1,1,2,0,2,,0,,,,,,,4108304,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,481.1,524.8,509.5,438.7,1,1.0,B,B,C,F,3,B,A,B,C,B,A,B,A,B,A,B,A,B,B,A,B,B,B,B,B,605.38293
3,F,1,1,1,2,0,3,1.0,0,4109609.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1188.0,1175.0,1179.0,1184.0,452.2,490.9,387.1,573.6,0,1.0,H,G,F,D,2,M,A,E,E,C,A,B,A,B,B,B,A,B,E,A,B,D,A,C,B,605.38293
5,F,1,3,1,1,3,1,,0,,,,,,,4120002,41,PR,0,1,1,0,,1056.0,1066.0,,,461.9,515.3,,0,1.0,C,E,D,B,3,C,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B,605.38293
2,M,3,4,1,2,0,2,1.0,0,,,,,,,4119905,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,645.6,597.0,540.4,569.1,1,1.0,E,E,F,C,4,F,A,D,D,B,A,B,A,B,A,A,B,A,B,A,A,E,A,B,B,605.38293
2,F,1,1,1,3,0,1,,1,,,,,,,4111506,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,447.2,528.0,513.8,497.9,0,1.0,E,E,D,B,3,F,A,C,C,B,A,B,B,B,A,B,A,B,D,B,A,D,A,A,B,605.38293
3,F,1,4,1,2,0,2,1.0,0,4107652.0,41.0,PR,2.0,1.0,1.0,4107652,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,488.6,527.5,510.8,537.4,1,1.0,E,F,C,D,5,F,A,B,D,B,A,B,B,B,B,B,A,A,B,A,B,D,A,B,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,,,,,,,4115754,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,449.5,512.0,510.0,587.4,0,1.0,E,D,B,B,4,E,A,C,C,B,B,B,B,B,A,A,A,A,C,A,B,E,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4119152.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,461.1,571.5,626.6,582.9,0,1.0,C,E,C,B,3,G,A,B,C,B,B,B,A,B,A,B,A,B,D,A,A,D,A,B,B,605.38293
2,F,1,3,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,597.3,557.6,621.6,650.5,0,1.0,E,E,C,B,4,G,A,C,D,B,A,B,B,B,A,B,A,B,B,A,A,E,A,C,B,605.38293
3,M,1,1,1,2,0,2,1.0,0,4115200.0,41.0,PR,2.0,1.0,1.0,4115200,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,460.6,526.6,494.3,478.0,0,1.0,F,F,B,D,4,H,A,B,D,C,B,B,B,B,B,B,A,B,D,A,B,E,A,C,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,460.0,440.6,441.8,556.3,1,1.0,F,D,D,B,4,N,A,E,E,C,A,B,A,B,A,B,B,B,E,B,A,E,A,E,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4119905.0,41.0,PR,2.0,1.0,1.0,4119905,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,505.9,531.6,514.8,511.8,1,1.0,F,E,D,D,3,P,D,C,D,B,A,B,B,B,A,B,A,B,B,A,B,C,A,B,B,605.38293
3,M,1,1,2,2,0,2,1.0,0,,,,,,,4104808,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,451.0,382.6,360.0,453.7,1,1.0,H,D,F,B,2,B,A,C,D,A,A,B,B,B,A,A,A,A,B,B,A,C,A,B,B,605.38293
1,M,0,1,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,0,1,1,0,,1057.0,1068.0,,,320.2,477.4,,0,1.0,F,G,E,E,2,Q,B,D,E,D,A,D,C,C,B,B,B,B,D,B,B,B,B,D,B,605.38293
6,M,1,1,1,1,4,1,,0,,,,,,,4102109,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,672.0,604.9,531.6,481.2,0,1.0,D,F,D,D,1,C,A,C,C,A,A,B,A,B,A,B,A,B,B,A,A,B,A,B,B,605.38293
3,F,1,1,1,2,0,2,1.0,0,4104204.0,41.0,PR,1.0,1.0,1.0,4104204,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,526.2,556.2,559.1,592.4,0,1.0,B,F,C,D,4,E,A,B,D,B,B,B,B,B,A,A,A,A,B,A,A,D,A,B,B,605.38293
6,F,0,1,1,1,4,1,,0,,,,,,,4103701,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,467.5,569.9,521.2,518.3,1,1.0,C,F,C,D,4,C,A,C,D,B,B,B,B,B,A,B,A,B,B,A,A,E,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4114609,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,476.9,580.7,611.9,503.5,0,1.0,F,G,D,E,2,G,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B,605.38293
2,F,1,3,1,2,0,2,1.0,0,4110706.0,41.0,PR,1.0,1.0,1.0,4110706,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,444.7,540.5,580.4,477.8,0,1.0,D,E,B,B,3,D,A,C,C,B,A,B,A,B,A,A,A,B,B,A,A,D,A,B,B,605.38293
4,F,1,3,1,1,2,1,,0,,,,,,,4115200,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,572.9,551.3,543.5,431.3,0,1.0,E,E,C,C,4,E,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,E,A,A,B,605.38293
2,M,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,576.6,556.8,498.8,458.5,1,1.0,D,C,B,B,3,Q,A,E,E,C,A,C,B,B,A,B,A,B,E,B,B,D,A,B,B,605.38293
3,M,1,1,1,2,0,2,1.0,0,,,,,,,4108403,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,547.9,629.8,564.0,565.3,0,1.0,G,G,F,D,6,E,A,B,D,B,A,B,B,B,A,B,A,B,B,A,A,D,A,C,B,605.38293
2,F,1,1,1,2,0,3,1.0,0,4113700.0,41.0,PR,4.0,1.0,1.0,4113700,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,654.7,643.2,596.6,679.2,0,1.0,G,G,E,E,4,N,A,C,D,C,A,C,B,B,B,B,A,B,E,B,B,E,B,D,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,479.6,572.1,590.5,570.6,0,1.0,E,F,D,E,3,P,B,C,D,B,A,B,B,B,B,B,A,B,E,B,A,D,B,D,B,605.38293
2,M,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,572.9,560.8,544.8,404.2,0,1.0,C,E,D,D,3,K,B,D,D,B,A,B,B,B,B,B,B,B,E,B,B,D,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4125704,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,422.2,452.6,505.4,516.2,1,1.0,G,G,E,D,4,I,A,C,D,B,A,B,B,B,B,B,A,B,B,A,B,D,A,B,B,605.38293
3,F,1,3,1,1,1,1,,0,,,,,,,4106407,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,425.5,499.5,477.0,476.1,0,1.0,B,E,F,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B,605.38293
13,F,3,3,1,1,0,1,,0,,,,,,,4108403,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,472.2,473.6,464.7,403.1,1,1.0,B,B,A,A,4,C,A,B,C,B,A,B,A,B,A,B,A,B,B,A,B,B,A,A,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4115200,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,495.7,582.8,598.2,651.1,0,1.0,G,G,D,D,3,I,A,C,D,B,A,B,B,B,A,B,A,B,B,A,A,D,B,C,B,605.38293
3,M,1,3,1,2,0,3,1.0,0,4114104.0,41.0,PR,4.0,1.0,1.0,4115200,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,544.7,393.2,456.3,583.8,1,1.0,D,D,B,B,3,C,A,B,C,A,A,B,A,B,B,A,A,A,B,A,A,D,A,B,B,605.38293
3,F,1,2,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,396.6,468.8,332.2,463.6,0,1.0,H,D,F,B,4,C,A,B,C,A,A,B,A,B,A,B,A,A,B,A,B,D,A,A,B,605.38293
3,F,1,1,1,1,1,1,,0,,,,,,,4119152,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,568.5,626.9,651.3,481.2,1,1.0,E,E,B,C,4,E,A,B,C,B,A,B,B,B,A,B,A,B,B,A,A,B,B,B,B,605.38293
13,F,2,1,1,1,16,1,,0,,,,,,,4115200,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,523.1,563.0,540.5,614.0,1,1.0,D,D,A,A,6,E,A,B,D,B,B,B,B,B,A,B,A,A,B,A,A,C,A,A,B,605.38293
3,M,1,1,1,1,1,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,534.1,534.4,606.9,673.1,0,1.0,E,F,B,F,4,D,A,B,C,B,B,B,A,B,A,B,A,A,B,A,A,D,B,B,B,605.38293
1,F,1,3,1,3,0,1,,1,,,,,,,4113304,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,471.7,482.4,439.5,455.4,0,1.0,B,B,A,A,5,E,A,B,E,B,A,B,B,B,A,A,A,A,B,B,A,B,B,A,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4113700,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,559.5,566.4,565.3,690.8,0,1.0,F,G,D,E,2,I,A,D,D,B,A,B,B,B,B,B,A,B,D,B,A,D,B,C,B,605.38293
7,F,1,3,1,1,4,1,,0,,,,,,,4117602,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,411.7,490.5,508.1,417.5,0,1.0,E,E,A,D,4,D,A,B,D,B,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B,605.38293
1,M,1,1,1,3,0,1,,1,,,,,,,4128104,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,542.0,590.4,550.3,637.3,0,1.0,G,G,E,E,5,H,A,C,D,B,A,B,B,B,A,B,A,A,B,A,A,C,A,A,B,605.38293
2,M,1,1,1,2,0,3,1.0,0,4119152.0,41.0,PR,4.0,1.0,1.0,4119152,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,609.5,615.5,581.4,652.2,1,1.0,E,E,C,B,4,H,A,C,D,D,A,B,B,B,A,B,A,B,C,A,B,E,A,C,B,605.38293
4,M,1,1,1,2,0,2,1.0,0,4113700.0,41.0,PR,2.0,1.0,1.0,4113700,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,505.8,571.5,541.3,638.1,0,1.0,H,E,F,F,3,D,A,B,B,A,A,B,A,B,A,B,A,A,B,A,A,D,A,D,B,605.38293
14,F,0,1,1,1,16,1,,0,,,,,,,4108809,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,412.5,480.1,419.3,481.3,0,1.0,B,B,A,A,5,E,A,C,D,B,B,C,C,B,B,B,A,B,E,A,A,E,B,B,B,605.38293
4,F,1,3,1,1,2,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,590.3,682.4,707.5,678.5,0,1.0,C,F,F,B,3,C,A,C,D,B,A,B,B,B,A,B,A,A,B,A,A,B,B,B,B,605.38293
3,M,1,1,1,2,0,2,1.0,0,4115804.0,41.0,PR,2.0,1.0,1.0,4115804,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,518.5,543.4,508.0,627.6,0,1.0,E,G,C,D,2,K,B,C,C,B,A,C,B,B,A,B,A,B,D,A,B,E,A,B,B,605.38293
2,M,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,0,1,1,0,,1057.0,1068.0,,,556.5,569.5,,1,1.0,F,F,E,E,3,L,A,E,D,B,A,B,B,B,B,B,A,B,D,B,B,D,B,B,B,605.38293
3,M,1,1,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,410.7,555.2,524.9,606.8,0,1.0,A,E,B,B,2,G,A,C,C,B,A,B,B,B,A,A,A,A,B,A,A,D,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4117800.0,41.0,PR,2.0,1.0,1.0,4119608,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,469.8,325.3,526.2,560.5,1,1.0,B,G,C,D,5,E,A,B,D,B,A,B,B,B,A,A,A,A,B,A,A,E,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,4114807.0,41.0,PR,2.0,1.0,1.0,4114807,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,532.2,422.6,546.4,543.1,0,1.0,E,E,D,D,4,D,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B,605.38293
6,F,1,1,1,1,4,1,,0,,,,,,,4104303,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,489.6,549.9,547.3,684.5,1,1.0,G,G,D,D,4,M,A,C,C,C,A,B,B,B,A,B,A,B,B,A,B,E,B,D,B,605.38293
4,M,1,1,1,1,2,1,,0,,,,,,,4108403,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,586.6,593.8,555.4,638.7,1,1.0,F,G,D,D,4,H,A,C,E,C,C,C,A,B,B,B,A,A,C,A,B,E,A,C,B,605.38293
6,F,1,3,1,1,4,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,429.5,626.8,538.4,505.3,1,1.0,E,B,B,B,4,F,A,C,D,B,C,B,B,C,A,B,A,B,C,B,A,E,B,C,B,605.38293
12,F,2,3,1,1,14,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,528.0,609.3,533.4,650.8,1,1.0,H,F,B,B,2,E,A,B,C,A,B,B,A,B,A,B,A,B,B,A,A,C,A,B,B,605.38293
3,M,1,1,1,2,0,2,1.0,0,4109401.0,41.0,PR,2.0,1.0,1.0,4109401,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,558.3,549.9,531.7,526.4,0,1.0,F,G,D,D,3,K,B,C,C,C,A,B,A,B,B,B,A,B,D,B,A,D,A,C,B,605.38293
11,M,1,3,1,1,11,1,,0,,,,,,,4125506,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,611.0,612.4,547.2,595.8,0,1.0,E,C,D,B,2,E,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,C,A,A,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4106902,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,399.0,600.0,610.4,546.1,0,1.0,H,D,B,B,5,D,D,B,D,B,A,B,B,B,B,A,A,A,B,A,A,D,A,A,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4101606.0,41.0,PR,2.0,1.0,1.0,4104907,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,485.5,461.6,489.1,538.9,0,1.0,E,C,A,B,4,G,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,D,A,B,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4108304.0,41.0,PR,2.0,1.0,1.0,4108304,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,399.0,517.3,379.8,442.2,1,1.0,D,D,B,B,3,G,A,B,C,B,A,B,B,B,A,A,A,A,B,A,A,D,B,A,B,605.38293
2,F,0,1,1,2,0,2,1.0,0,,,,,,,4105904,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,420.3,477.8,501.8,449.6,0,1.0,C,B,C,B,2,D,A,B,C,A,A,C,B,B,B,A,A,A,B,A,A,B,A,A,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,,,,,,,4106407,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,427.3,343.3,440.0,426.8,0,1.0,B,B,A,B,4,B,A,B,C,A,A,B,A,A,B,A,A,A,B,A,A,B,A,A,B,605.38293
5,M,1,1,1,1,1,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,422.0,590.8,565.9,648.7,0,1.0,F,E,E,A,1,Q,D,E,E,C,A,E,E,B,B,B,B,B,E,B,B,E,A,D,B,605.38293
3,M,1,3,1,2,0,2,1.0,0,4106902.0,41.0,PR,2.0,1.0,1.0,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,437.9,589.1,572.4,659.5,0,1.0,E,E,F,D,4,F,A,D,E,D,A,B,B,C,B,B,A,B,D,B,A,E,A,C,B,605.38293
3,M,1,3,1,2,0,2,1.0,0,4115804.0,41.0,PR,2.0,1.0,1.0,4115804,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,524.7,557.8,617.7,548.3,0,1.0,G,E,D,B,4,E,A,C,C,C,A,B,A,B,A,B,A,B,B,A,A,E,A,C,B,605.38293
13,M,2,0,3,1,0,1,,0,,,,,,,4119905,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,382.2,402.6,424.3,371.2,0,3.0,D,D,D,B,2,C,A,B,B,B,A,B,A,B,B,B,A,A,B,A,A,B,A,B,B,605.38293
5,F,1,3,1,1,1,1,,0,,,,,,,4106902,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,517.3,579.8,554.4,509.8,1,1.0,B,C,F,B,3,B,A,B,C,A,A,B,B,A,A,B,A,B,B,A,A,C,A,A,B,605.38293
2,F,1,1,1,2,0,2,1.0,0,4126256.0,41.0,PR,2.0,1.0,1.0,4126256,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,428.9,540.1,478.5,484.7,0,1.0,D,D,B,D,3,G,A,B,D,A,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B,605.38293
1,F,1,1,1,3,0,1,,1,,,,,,,4106902,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,446.1,587.8,575.1,615.2,0,1.0,G,E,E,D,5,M,A,D,D,B,A,C,A,B,A,B,B,B,D,B,B,E,B,C,B,605.38293
2,F,1,1,1,2,0,3,1.0,0,4128104.0,41.0,PR,4.0,1.0,1.0,4128104,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,607.1,541.4,592.3,765.5,1,1.0,E,G,D,E,5,G,A,C,D,B,A,B,A,B,A,A,A,B,B,A,A,D,A,B,B,605.38293
2,F,1,3,1,2,0,3,1.0,0,4106902.0,41.0,PR,4.0,1.0,1.0,4106902,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,649.3,654.5,594.1,725.8,0,1.0,F,G,E,E,2,P,B,C,C,B,A,B,B,B,B,B,A,B,C,A,B,C,A,C,B,605.38293
2,F,1,1,1,3,0,1,,1,,,,,,,4104808,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,449.5,469.7,481.8,415.8,0,1.0,B,B,C,B,3,C,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,D,A,A,B,605.38293
4,F,1,1,1,1,1,1,,0,,,,,,,4111803,41,PR,1,1,1,1,1086.0,1055.0,1065.0,1076.0,458.6,512.6,477.2,512.7,1,1.0,D,C,B,B,6,B,A,B,C,B,B,B,A,A,B,A,A,A,A,A,A,D,A,B,B,605.38293
4,F,1,1,1,1,1,1,,0,,,,,,,4113700,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,476.9,564.6,630.1,629.4,0,1.0,E,C,C,B,7,F,A,B,C,B,B,B,B,B,A,B,A,A,C,A,A,E,A,B,B,605.38293
2,M,1,1,1,2,0,2,1.0,0,,,,,,,4116901,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,622.6,622.1,585.6,662.2,0,1.0,H,H,A,C,3,D,A,B,D,A,A,B,B,B,B,B,A,A,C,A,A,D,A,B,B,605.38293
3,M,1,1,1,1,1,1,,0,,,,,,,4117602,41,PR,1,1,1,1,1087.0,1056.0,1066.0,1078.0,567.4,574.3,603.7,647.2,0,1.0,E,E,D,B,5,H,A,C,D,C,A,B,B,B,A,B,A,B,B,A,A,C,A,B,B,605.38293
